,ID_MUNICIP,Idade,Casos,CO_MUN_NOT
485,AGUDOS,"(45, 50]",1.0,350070.0
486,AGUDOS,"(50, 55]",1.0,350070.0
487,AGUDOS,"(55, 60]",0.0,350070.0
488,AGUDOS,"(60, 65]",0.0,350070.0
489,AGUDOS,"(65, 70]",3.0,350070.0
490,AGUDOS,"(70, 75]",1.0,350070.0
491,AGUDOS,"(75, 80]",1.0,350070.0
492,AGUDOS,"(80, 99]",2.0,350070.0
493,AIMORES,"(0, 5]",0.0,310110.0
494,AIMORES,"(5, 10]",0.0,310110.0
495,AIMORES,"(10, 15]",0.0,310110.0
496,AIMORES,"(15, 20]",0.0,310110.0
497,AIMORES,"(20, 25]",0.0,310110.0
498,AIMORES,"(25, 30]",0.0,310110.0
499,AIMORES,"(30, 35]",0.0,310110.0
500,AIMORES,"(35, 40]",0.0,310110.0
501,AIMORES,"(40, 45]",0.0,310110.0
502,AIMORES,"(45, 50]",1.0,310110.0
503,AIMORES,"(50, 55]",0.0,310110.0
504,AIMORES,"(55, 60]",0.0,310110.0
505,AIMORES,"(60, 65]",0.0,310110.0
506,AIMORES,"(65, 70]",1.0,310110.0
507,AIMORES,"(70, 75]",0.0,310110.0
508,AIMORES,"(75, 80]",0.0,310110.0
509,AIMORES,"(80, 99]",5.0,310110.0
510,AIQUARA,"(0, 5]",0.0,290060.0
511,AIQUARA,"(5, 10]",0.0,290060.0
512,AIQUARA,"(10, 15]",0.0,290060.0
513,AIQUARA,"(15, 20]",0.0,290060.0
514,AIQUARA,"(20, 25]",0.0,290060.0
515,AIQUARA,"(25, 30]",0.0,290060.0
516,AIQUARA,"(30, 35]",0.0,290060.0
517,AIQUARA,"(35, 40]",0.0,290060.0
518,AIQUARA,"(40, 45]",0.0,290060.0
519,AIQUARA,"(45, 50]",0.0,290060.0
520,AIQUARA,"(50, 55]",0.0,290060.0
521,AIQUARA,"(55, 60]",0.0,290060.0
522,AIQUARA,"(60, 65]",0.0,290060.0
523,AIQUARA,"(65, 70]",0.0,290060.0
524,AIQUARA,"(70, 75]",0.0,290060.0
525,AIQUARA,"(75, 80]",1.0,290060.0
526,AIQUARA,"(80, 99]",0.0,290060.0
527,AIURUOCA,"(0, 5]",0.0,310120.0
528,AIURUOCA,"(5, 10]",0.0,310120.0
529,AIURUOCA,"(10, 15]",0.0,310120.0
530,AIURUOCA,"(15, 20]",0.0,310120.0
531,AIURUOCA,"(20, 25]",0.0,310120.0
532,AIURUOCA,"(25, 30]",0.0,310120.0
533,AIURUOCA,"(30, 35]",0.0,310120.0
534,AIURUOCA,"(35, 40]",0.0,310120.0
535,AIURUOCA,"(40, 45]",0.0,310120.0
536,AIURUOCA,"(45, 50]",0.0,310120.0
537,AIURUOCA,"(50, 55]",0.0,310120.0
538,AIURUOCA,"(55, 60]",0.0,310120.0
539,AIURUOCA,"(60, 65]",1.0,310120.0
540,AIURUOCA,"(65, 70]",1.0,310120.0
541,AIURUOCA,"(70, 75]",0.0,310120.0
542,AIURUOCA,"(75, 80]",1.0,310120.0
543,AIURUOCA,"(80, 99]",2.0,310120.0
544,AJURICABA,"(0, 5]",0.0,430020.0
545,AJURICABA,"(5, 10]",0.0,430020.0
546,AJURICABA,"(10, 15]",0.0,430020.0
547,AJURICABA,"(15, 20]",0.0,430020.0
548,AJURICABA,"(20, 25]",0.0,430020.0
549,AJURICABA,"(25, 30]",0.0,430020.0
550,AJURICABA,"(30, 35]",0.0,430020.0
551,AJURICABA,"(35, 40]",0.0,430020.0
552,AJURICABA,"(40, 45]",0.0,430020.0
553,AJURICABA,"(45, 50]",0.0,430020.0
554,AJURICABA,"(50, 55]",0.0,430020.0
555,AJURICABA,"(55, 60]",0.0,430020.0
556,AJURICABA,"(60, 65]",0.0,430020.0
557,AJURICABA,"(65, 70]",0.0,430020.0
558,AJURICABA,"(70, 75]",0.0,430020.0
559,AJURICABA,"(75, 80]",0.0,430020.0
560,AJURICABA,"(80, 99]",1.0,430020.0
561,ALAGOA GRANDE,"(0, 5]",0.0,250030.0
562,ALAGOA GRANDE,"(5, 10]",0.0,250030.0
563,ALAGOA GRANDE,"(10, 15]",0.0,250030.0
564,ALAGOA GRANDE,"(15, 20]",0.0,250030.0
565,ALAGOA GRANDE,"(20, 25]",1.0,250030.0
566,ALAGOA GRANDE,"(25, 30]",0.0,250030.0
567,ALAGOA GRANDE,"(30, 35]",0.0,250030.0
568,ALAGOA GRANDE,"(35, 40]",0.0,250030.0
569,ALAGOA GRANDE,"(40, 45]",1.0,250030.0
570,ALAGOA GRANDE,"(45, 50]",0.0,250030.0
571,ALAGOA GRANDE,"(50, 55]",0.0,250030.0
572,ALAGOA GRANDE,"(55, 60]",1.0,250030.0
573,ALAGOA GRANDE,"(60, 65]",1.0,250030.0
574,ALAGOA GRANDE,"(65, 70]",0.0,250030.0
575,ALAGOA GRANDE,"(70, 75]",0.0,250030.0
576,ALAGOA GRANDE,"(75, 80]",1.0,250030.0
577,ALAGOA GRANDE,"(80, 99]",5.0,250030.0
578,ALAGOINHA,"(0, 5]",0.0,260060.0
579,ALAGOINHA,"(5, 10]",0.0,260060.0
580,ALAGOINHA,"(10, 15]",0.0,260060.0
581,ALAGOINHA,"(15, 20]",0.0,260060.0
582,ALAGOINHA,"(20, 25]",0.0,260060.0
583,ALAGOINHA,"(25, 30]",0.0,260060.0
584,ALAGOINHA,"(30, 35]",0.0,260060.0
585,ALAGOINHA,"(35, 40]",0.0,260060.0
586,ALAGOINHA,"(40, 45]",0.0,260060.0
587,ALAGOINHA,"(45, 50]",0.0,260060.0
588,ALAGOINHA,"(50, 55]",0.0,260060.0
589,ALAGOINHA,"(55, 60]",1.0,260060.0
590,ALAGOINHA,"(60, 65]",0.0,260060.0
591,ALAGOINHA,"(65, 70]",0.0,260060.0
592,ALAGOINHA,"(70, 75]",2.0,260060.0
593,ALAGOINHA,"(75, 80]",1.0,260060.0
594,ALAGOINHA,"(80, 99]",0.0,260060.0
595,ALAGOINHAS,"(0, 5]",0.0,290070.0
596,ALAGOINHAS,"(5, 10]",0.0,290070.0
597,ALAGOINHAS,"(10, 15]",0.0,290070.0
598,ALAGOINHAS,"(15, 20]",0.0,290070.0
599,ALAGOINHAS,"(20, 25]",0.0,290070.0
600,ALAGOINHAS,"(25, 30]",0.0,290070.0
601,ALAGOINHAS,"(30, 35]",1.0,290070.0
602,ALAGOINHAS,"(35, 40]",1.0,290070.0
603,ALAGOINHAS,"(40, 45]",3.0,290070.0
604,ALAGOINHAS,"(45, 50]",2.0,290070.0
605,ALAGOINHAS,"(50, 55]",0.0,290070.0
606,ALAGOINHAS,"(55, 60]",2.0,290070.0
607,ALAGOINHAS,"(60, 65]",3.0,290070.0
608,ALAGOINHAS,"(65, 70]",5.0,290070.0
609,ALAGOINHAS,"(70, 75]",3.0,290070.0
610,ALAGOINHAS,"(75, 80]",5.0,290070.0
611,ALAGOINHAS,"(80, 99]",12.0,290070.0
612,ALCANTARA,"(0, 5]",0.0,210020.0
613,ALCANTARA,"(5, 10]",0.0,210020.0
614,ALCANTARA,"(10, 15]",0.0,210020.0
615,ALCANTARA,"(15, 20]",0.0,210020.0
616,ALCANTARA,"(20, 25]",0.0,210020.0
617,ALCANTARA,"(25, 30]",0.0,210020.0
618,ALCANTARA,"(30, 35]",0.0,210020.0
619,ALCANTARA,"(35, 40]",0.0,210020.0
620,ALCANTARA,"(40, 45]",0.0,210020.0
621,ALCANTARA,"(45, 50]",0.0,210020.0
622,ALCANTARA,"(50, 55]",0.0,210020.0
623,ALCANTARA,"(55, 60]",1.0,210020.0
624,ALCANTARA,"(60, 65]",0.0,210020.0
625,ALCANTARA,"(65, 70]",0.0,210020.0
626,ALCANTARA,"(70, 75]",0.0,210020.0
627,ALCANTARA,"(75, 80]",0.0,210020.0
628,ALCANTARA,"(80, 99]",0.0,210020.0
629,ALCINOPOLIS,"(0, 5]",0.0,500025.0
630,ALCINOPOLIS,"(5, 10]",0.0,500025.0
631,ALCINOPOLIS,"(10, 15]",0.0,500025.0
632,ALCINOPOLIS,"(15, 20]",0.0,500025.0
633,ALCINOPOLIS,"(20, 25]",0.0,500025.0
634,ALCINOPOLIS,"(25, 30]",0.0,500025.0
635,ALCINOPOLIS,"(30, 35]",0.0,500025.0
636,ALCINOPOLIS,"(35, 40]",0.0,500025.0
637,ALCINOPOLIS,"(40, 45]",0.0,500025.0
638,ALCINOPOLIS,"(45, 50]",0.0,500025.0
639,ALCINOPOLIS,"(50, 55]",0.0,500025.0
640,ALCINOPOLIS,"(55, 60]",0.0,500025.0
641,ALCINOPOLIS,"(60, 65]",0.0,500025.0
642,ALCINOPOLIS,"(65, 70]",0.0,500025.0
643,ALCINOPOLIS,"(70, 75]",1.0,500025.0
644,ALCINOPOLIS,"(75, 80]",0.0,500025.0
645,ALCINOPOLIS,"(80, 99]",1.0,500025.0
646,ALCOBACA,"(0, 5]",0.0,290080.0
647,ALCOBACA,"(5, 10]",0.0,290080.0
648,ALCOBACA,"(10, 15]",0.0,290080.0
649,ALCOBACA,"(15, 20]",0.0,290080.0
650,ALCOBACA,"(20, 25]",0.0,290080.0
651,ALCOBACA,"(25, 30]",0.0,290080.0
652,ALCOBACA,"(30, 35]",0.0,290080.0
653,ALCOBACA,"(35, 40]",0.0,290080.0
654,ALCOBACA,"(40, 45]",1.0,290080.0
655,ALCOBACA,"(45, 50]",0.0,290080.0
656,ALCOBACA,"(50, 55]",1.0,290080.0
657,ALCOBACA,"(55, 60]",0.0,290080.0
658,ALCOBACA,"(60, 65]",0.0,290080.0
659,ALCOBACA,"(65, 70]",1.0,290080.0
660,ALCOBACA,"(70, 75]",0.0,290080.0
661,ALCOBACA,"(75, 80]",2.0,290080.0
662,ALCOBACA,"(80, 99]",2.0,290080.0
663,ALECRIM,"(0, 5]",0.0,430030.0
664,ALECRIM,"(5, 10]",0.0,430030.0
665,ALECRIM,"(10, 15]",0.0,430030.0
666,ALECRIM,"(15, 20]",0.0,430030.0
667,ALECRIM,"(20, 25]",0.0,430030.0
668,ALECRIM,"(25, 30]",0.0,430030.0
669,ALECRIM,"(30, 35]",0.0,430030.0
670,ALECRIM,"(35, 40]",0.0,430030.0
671,ALECRIM,"(40, 45]",0.0,430030.0
672,ALECRIM,"(45, 50]",0.0,430030.0
673,ALECRIM,"(50, 55]",1.0,430030.0
674,ALECRIM,"(55, 60]",0.0,430030.0
675,ALECRIM,"(60, 65]",0.0,430030.0
676,ALECRIM,"(65, 70]",0.0,430030.0
677,ALECRIM,"(70, 75]",0.0,430030.0
678,ALECRIM,"(75, 80]",0.0,430030.0
679,ALECRIM,"(80, 99]",0.0,430030.0
680,ALEGRE,"(0, 5]",0.0,320020.0
681,ALEGRE,"(5, 10]",0.0,320020.0
682,ALEGRE,"(10, 15]",0.0,320020.0
683,ALEGRE,"(15, 20]",0.0,320020.0
684,ALEGRE,"(20, 25]",0.0,320020.0
685,ALEGRE,"(25, 30]",0.0,320020.0
686,ALEGRE,"(30, 35]",0.0,320020.0
687,ALEGRE,"(35, 40]",0.0,320020.0
688,ALEGRE,"(40, 45]",0.0,320020.0
689,ALEGRE,"(45, 50]",0.0,320020.0
690,ALEGRE,"(50, 55]",0.0,320020.0
691,ALEGRE,"(55, 60]",0.0,320020.0
692,ALEGRE,"(60, 65]",1.0,320020.0
693,ALEGRE,"(65, 70]",1.0,320020.0
694,ALEGRE,"(70, 75]",0.0,320020.0
695,ALEGRE,"(75, 80]",1.0,320020.0
696,ALEGRE,"(80, 99]",2.0,320020.0
697,ALEGRETE,"(0, 5]",0.0,430040.0
698,ALEGRETE,"(5, 10]",0.0,430040.0
699,ALEGRETE,"(10, 15]",0.0,430040.0
700,ALEGRETE,"(15, 20]",0.0,430040.0
701,ALEGRETE,"(20, 25]",1.0,430040.0
702,ALEGRETE,"(25, 30]",1.0,430040.0
703,ALEGRETE,"(30, 35]",0.0,430040.0
704,ALEGRETE,"(35, 40]",0.0,430040.0
705,ALEGRETE,"(40, 45]",2.0,430040.0
706,ALEGRETE,"(45, 50]",0.0,430040.0
707,ALEGRETE,"(50, 55]",1.0,430040.0
708,ALEGRETE,"(55, 60]",2.0,430040.0
709,ALEGRETE,"(60, 65]",1.0,430040.0
710,ALEGRETE,"(65, 70]",6.0,430040.0
711,ALEGRETE,"(70, 75]",4.0,430040.0
712,ALEGRETE,"(75, 80]",3.0,430040.0
713,ALEGRETE,"(80, 99]",10.0,430040.0
714,ALEM PARAIBA,"(0, 5]",0.0,310150.0
715,ALEM PARAIBA,"(5, 10]",0.0,310150.0
716,ALEM PARAIBA,"(10, 15]",0.0,310150.0
717,ALEM PARAIBA,"(15, 20]",0.0,310150.0
718,ALEM PARAIBA,"(20, 25]",0.0,310150.0
719,ALEM PARAIBA,"(25, 30]",0.0,310150.0
720,ALEM PARAIBA,"(30, 35]",0.0,310150.0
721,ALEM PARAIBA,"(35, 40]",0.0,310150.0
722,ALEM PARAIBA,"(40, 45]",0.0,310150.0
723,ALEM PARAIBA,"(45, 50]",3.0,310150.0
724,ALEM PARAIBA,"(50, 55]",4.0,310150.0
725,ALEM PARAIBA,"(55, 60]",3.0,310150.0
726,ALEM PARAIBA,"(60, 65]",4.0,310150.0
727,ALEM PARAIBA,"(65, 70]",6.0,310150.0
728,ALEM PARAIBA,"(70, 75]",4.0,310150.0
729,ALEM PARAIBA,"(75, 80]",2.0,310150.0
730,ALEM PARAIBA,"(80, 99]",6.0,310150.0
731,ALENQUER,"(0, 5]",0.0,150040.0
732,ALENQUER,"(5, 10]",0.0,150040.0
733,ALENQUER,"(10, 15]",0.0,150040.0
734,ALENQUER,"(15, 20]",0.0,150040.0
735,ALENQUER,"(20, 25]",0.0,150040.0
736,ALENQUER,"(25, 30]",0.0,150040.0
737,ALENQUER,"(30, 35]",0.0,150040.0
738,ALENQUER,"(35, 40]",0.0,150040.0
739,ALENQUER,"(40, 45]",0.0,150040.0
740,ALENQUER,"(45, 50]",0.0,150040.0
741,ALENQUER,"(50, 55]",1.0,150040.0
742,ALENQUER,"(55, 60]",4.0,150040.0
743,ALENQUER,"(60, 65]",2.0,150040.0
744,ALENQUER,"(65, 70]",7.0,150040.0
745,ALENQUER,"(70, 75]",3.0,150040.0
746,ALENQUER,"(75, 80]",14.0,150040.0
747,ALENQUER,"(80, 99]",7.0,150040.0
748,ALEXANIA,"(0, 5]",0.0,520030.0
749,ALEXANIA,"(5, 10]",0.0,520030.0
750,ALEXANIA,"(10, 15]",0.0,520030.0
751,ALEXANIA,"(15, 20]",0.0,520030.0
752,ALEXANIA,"(20, 25]",0.0,520030.0
753,ALEXANIA,"(25, 30]",0.0,520030.0
754,ALEXANIA,"(30, 35]",0.0,520030.0
755,ALEXANIA,"(35, 40]",1.0,520030.0
756,ALEXANIA,"(40, 45]",0.0,520030.0
757,ALEXANIA,"(45, 50]",1.0,520030.0
758,ALEXANIA,"(50, 55]",0.0,520030.0
759,ALEXANIA,"(55, 60]",3.0,520030.0
760,ALEXANIA,"(60, 65]",0.0,520030.0
761,ALEXANIA,"(65, 70]",0.0,520030.0
762,ALEXANIA,"(70, 75]",0.0,520030.0
763,ALEXANIA,"(75, 80]",1.0,520030.0
764,ALEXANIA,"(80, 99]",2.0,520030.0
765,ALFENAS,"(0, 5]",0.0,310160.0
766,ALFENAS,"(5, 10]",0.0,310160.0
767,ALFENAS,"(10, 15]",0.0,310160.0
768,ALFENAS,"(15, 20]",0.0,310160.0
769,ALFENAS,"(20, 25]",0.0,310160.0
770,ALFENAS,"(25, 30]",0.0,310160.0
771,ALFENAS,"(30, 35]",1.0,310160.0
772,ALFENAS,"(35, 40]",2.0,310160.0
773,ALFENAS,"(40, 45]",2.0,310160.0
774,ALFENAS,"(45, 50]",4.0,310160.0
775,ALFENAS,"(50, 55]",5.0,310160.0
776,ALFENAS,"(55, 60]",4.0,310160.0
777,ALFENAS,"(60, 65]",10.0,310160.0
778,ALFENAS,"(65, 70]",8.0,310160.0
779,ALFENAS,"(70, 75]",13.0,310160.0
780,ALFENAS,"(75, 80]",8.0,310160.0
781,ALFENAS,"(80, 99]",31.0,310160.0
782,ALFREDO CHAVES,"(0, 5]",0.0,320030.0
783,ALFREDO CHAVES,"(5, 10]",0.0,320030.0
784,ALFREDO CHAVES,"(10, 15]",0.0,320030.0
785,ALFREDO CHAVES,"(15, 20]",0.0,320030.0
786,ALFREDO CHAVES,"(20, 25]",0.0,320030.0
787,ALFREDO CHAVES,"(25, 30]",0.0,320030.0
788,ALFREDO CHAVES,"(30, 35]",0.0,320030.0
789,ALFREDO CHAVES,"(35, 40]",0.0,320030.0
790,ALFREDO CHAVES,"(40, 45]",0.0,320030.0
791,ALFREDO CHAVES,"(45, 50]",0.0,320030.0
792,ALFREDO CHAVES,"(50, 55]",0.0,320030.0
793,ALFREDO CHAVES,"(55, 60]",0.0,320030.0
794,ALFREDO CHAVES,"(60, 65]",0.0,320030.0
795,ALFREDO CHAVES,"(65, 70]",0.0,320030.0
796,ALFREDO CHAVES,"(70, 75]",0.0,320030.0
797,ALFREDO CHAVES,"(75, 80]",0.0,320030.0
798,ALFREDO CHAVES,"(80, 99]",1.0,320030.0
799,ALFREDO WAGNER,"(0, 5]",0.0,420070.0
800,ALFREDO WAGNER,"(5, 10]",0.0,420070.0
801,ALFREDO WAGNER,"(10, 15]",0.0,420070.0
802,ALFREDO WAGNER,"(15, 20]",0.0,420070.0
803,ALFREDO WAGNER,"(20, 25]",0.0,420070.0
804,ALFREDO WAGNER,"(25, 30]",0.0,420070.0
805,ALFREDO WAGNER,"(30, 35]",0.0,420070.0
806,ALFREDO WAGNER,"(35, 40]",0.0,420070.0
807,ALFREDO WAGNER,"(40, 45]",0.0,420070.0
808,ALFREDO WAGNER,"(45, 50]",0.0,420070.0
809,ALFREDO WAGNER,"(50, 55]",1.0,420070.0
810,ALFREDO WAGNER,"(55, 60]",0.0,420070.0
811,ALFREDO WAGNER,"(60, 65]",0.0,420070.0
812,ALFREDO WAGNER,"(65, 70]",0.0,420070.0
813,ALFREDO WAGNER,"(70, 75]",0.0,420070.0
814,ALFREDO WAGNER,"(75, 80]",0.0,420070.0
815,ALFREDO WAGNER,"(80, 99]",0.0,420070.0
816,ALHANDRA,"(0, 5]",0.0,250060.0
817,ALHANDRA,"(5, 10]",0.0,250060.0
818,ALHANDRA,"(10, 15]",0.0,250060.0
819,ALHANDRA,"(15, 20]",0.0,250060.0
820,ALHANDRA,"(20, 25]",0.0,250060.0
821,ALHANDRA,"(25, 30]",0.0,250060.0
822,ALHANDRA,"(30, 35]",0.0,250060.0
823,ALHANDRA,"(35, 40]",0.0,250060.0
824,ALHANDRA,"(40, 45]",1.0,250060.0
825,ALHANDRA,"(45, 50]",0.0,250060.0
826,ALHANDRA,"(50, 55]",0.0,250060.0
827,ALHANDRA,"(55, 60]",0.0,250060.0
828,ALHANDRA,"(60, 65]",0.0,250060.0
829,ALHANDRA,"(65, 70]",0.0,250060.0
830,ALHANDRA,"(70, 75]",0.0,250060.0
831,ALHANDRA,"(75, 80]",0.0,250060.0
832,ALHANDRA,"(80, 99]",0.0,250060.0
833,ALIANCA,"(0, 5]",0.0,260070.0
834,ALIANCA,"(5, 10]",0.0,260070.0
835,ALIANCA,"(10, 15]",0.0,260070.0
836,ALIANCA,"(15, 20]",0.0,260070.0
837,ALIANCA,"(20, 25]",0.0,260070.0
838,ALIANCA,"(25, 30]",0.0,260070.0
839,ALIANCA,"(30, 35]",0.0,260070.0
840,ALIANCA,"(35, 40]",1.0,260070.0
841,ALIANCA,"(40, 45]",0.0,260070.0
842,ALIANCA,"(45, 50]",0.0,260070.0
843,ALIANCA,"(50, 55]",1.0,260070.0
844,ALIANCA,"(55, 60]",1.0,260070.0
845,ALIANCA,"(60, 65]",1.0,260070.0
846,ALIANCA,"(65, 70]",1.0,260070.0
847,ALIANCA,"(70, 75]",1.0,260070.0
848,ALIANCA,"(75, 80]",3.0,260070.0
849,ALIANCA,"(80, 99]",1.0,260070.0
850,ALMEIRIM,"(0, 5]",0.0,150050.0
851,ALMEIRIM,"(5, 10]",0.0,150050.0
852,ALMEIRIM,"(10, 15]",0.0,150050.0
853,ALMEIRIM,"(15, 20]",0.0,150050.0
854,ALMEIRIM,"(20, 25]",0.0,150050.0
855,ALMEIRIM,"(25, 30]",0.0,150050.0
856,ALMEIRIM,"(30, 35]",0.0,150050.0
857,ALMEIRIM,"(35, 40]",0.0,150050.0
858,ALMEIRIM,"(40, 45]",0.0,150050.0
859,ALMEIRIM,"(45, 50]",1.0,150050.0
860,ALMEIRIM,"(50, 55]",1.0,150050.0
861,ALMEIRIM,"(55, 60]",0.0,150050.0
862,ALMEIRIM,"(60, 65]",0.0,150050.0
863,ALMEIRIM,"(65, 70]",1.0,150050.0
864,ALMEIRIM,"(70, 75]",1.0,150050.0
865,ALMEIRIM,"(75, 80]",0.0,150050.0
866,ALMEIRIM,"(80, 99]",3.0,150050.0
867,ALMENARA,"(0, 5]",0.0,310170.0
868,ALMENARA,"(5, 10]",0.0,310170.0
869,ALMENARA,"(10, 15]",0.0,310170.0
870,ALMENARA,"(15, 20]",0.0,310170.0
871,ALMENARA,"(20, 25]",1.0,310170.0
872,ALMENARA,"(25, 30]",0.0,310170.0
873,ALMENARA,"(30, 35]",0.0,310170.0
874,ALMENARA,"(35, 40]",0.0,310170.0
875,ALMENARA,"(40, 45]",1.0,310170.0
876,ALMENARA,"(45, 50]",1.0,310170.0
877,ALMENARA,"(50, 55]",0.0,310170.0
878,ALMENARA,"(55, 60]",1.0,310170.0
879,ALMENARA,"(60, 65]",3.0,310170.0
880,ALMENARA,"(65, 70]",0.0,310170.0
881,ALMENARA,"(70, 75]",5.0,310170.0
882,ALMENARA,"(75, 80]",6.0,310170.0
883,ALMENARA,"(80, 99]",11.0,310170.0
884,ALOANDIA,"(0, 5]",0.0,520050.0
885,ALOANDIA,"(5, 10]",0.0,520050.0
886,ALOANDIA,"(10, 15]",0.0,520050.0
887,ALOANDIA,"(15, 20]",0.0,520050.0
888,ALOANDIA,"(20, 25]",0.0,520050.0
889,ALOANDIA,"(25, 30]",0.0,520050.0
890,ALOANDIA,"(30, 35]",0.0,520050.0
891,ALOANDIA,"(35, 40]",0.0,520050.0
892,ALOANDIA,"(40, 45]",0.0,520050.0
893,ALOANDIA,"(45, 50]",0.0,520050.0
894,ALOANDIA,"(50, 55]",0.0,520050.0
895,ALOANDIA,"(55, 60]",0.0,520050.0
896,ALOANDIA,"(60, 65]",0.0,520050.0
897,ALOANDIA,"(65, 70]",0.0,520050.0
898,ALOANDIA,"(70, 75]",0.0,520050.0
899,ALOANDIA,"(75, 80]",0.0,520050.0
900,ALOANDIA,"(80, 99]",1.0,520050.0
901,ALPINOPOLIS,"(0, 5]",0.0,310190.0
902,ALPINOPOLIS,"(5, 10]",0.0,310190.0
903,ALPINOPOLIS,"(10, 15]",0.0,310190.0
904,ALPINOPOLIS,"(15, 20]",0.0,310190.0
905,ALPINOPOLIS,"(20, 25]",0.0,310190.0
906,ALPINOPOLIS,"(25, 30]",0.0,310190.0
907,ALPINOPOLIS,"(30, 35]",0.0,310190.0
908,ALPINOPOLIS,"(35, 40]",0.0,310190.0
909,ALPINOPOLIS,"(40, 45]",0.0,310190.0
910,ALPINOPOLIS,"(45, 50]",0.0,310190.0
911,ALPINOPOLIS,"(50, 55]",0.0,310190.0
912,ALPINOPOLIS,"(55, 60]",1.0,310190.0
913,ALPINOPOLIS,"(60, 65]",0.0,310190.0
914,ALPINOPOLIS,"(65, 70]",0.0,310190.0
915,ALPINOPOLIS,"(70, 75]",1.0,310190.0
916,ALPINOPOLIS,"(75, 80]",0.0,310190.0
917,ALPINOPOLIS,"(80, 99]",1.0,310190.0
918,ALTA FLORESTA,"(0, 5]",0.0,510025.0
919,ALTA FLORESTA,"(5, 10]",0.0,510025.0
920,ALTA FLORESTA,"(10, 15]",0.0,510025.0
921,ALTA FLORESTA,"(15, 20]",0.0,510025.0
922,ALTA FLORESTA,"(20, 25]",0.0,510025.0
923,ALTA FLORESTA,"(25, 30]",0.0,510025.0
924,ALTA FLORESTA,"(30, 35]",1.0,510025.0
925,ALTA FLORESTA,"(35, 40]",0.0,510025.0
926,ALTA FLORESTA,"(40, 45]",0.0,510025.0
927,ALTA FLORESTA,"(45, 50]",0.0,510025.0
928,ALTA FLORESTA,"(50, 55]",1.0,510025.0
929,ALTA FLORESTA,"(55, 60]",0.0,510025.0
930,ALTA FLORESTA,"(60, 65]",0.0,510025.0
931,ALTA FLORESTA,"(65, 70]",3.0,510025.0
932,ALTA FLORESTA,"(70, 75]",2.0,510025.0
933,ALTA FLORESTA,"(75, 80]",4.0,510025.0
934,ALTA FLORESTA,"(80, 99]",5.0,510025.0
935,ALTA FLORESTA D'OESTE,"(0, 5]",0.0,110001.0
936,ALTA FLORESTA D'OESTE,"(5, 10]",0.0,110001.0
937,ALTA FLORESTA D'OESTE,"(10, 15]",0.0,110001.0
938,ALTA FLORESTA D'OESTE,"(15, 20]",0.0,110001.0
939,ALTA FLORESTA D'OESTE,"(20, 25]",0.0,110001.0
940,ALTA FLORESTA D'OESTE,"(25, 30]",0.0,110001.0
941,ALTA FLORESTA D'OESTE,"(30, 35]",0.0,110001.0
942,ALTA FLORESTA D'OESTE,"(35, 40]",0.0,110001.0
943,ALTA FLORESTA D'OESTE,"(40, 45]",0.0,110001.0
944,ALTA FLORESTA D'OESTE,"(45, 50]",0.0,110001.0
945,ALTA FLORESTA D'OESTE,"(50, 55]",0.0,110001.0
946,ALTA FLORESTA D'OESTE,"(55, 60]",2.0,110001.0
947,ALTA FLORESTA D'OESTE,"(60, 65]",2.0,110001.0
948,ALTA FLORESTA D'OESTE,"(65, 70]",0.0,110001.0
949,ALTA FLORESTA D'OESTE,"(70, 75]",0.0,110001.0
950,ALTA FLORESTA D'OESTE,"(75, 80]",4.0,110001.0
951,ALTA FLORESTA D'OESTE,"(80, 99]",0.0,110001.0
952,ALTAMIRA,"(0, 5]",2.0,150060.0
953,ALTAMIRA,"(5, 10]",0.0,150060.0
954,ALTAMIRA,"(10, 15]",0.0,150060.0
955,ALTAMIRA,"(15, 20]",0.0,150060.0
956,ALTAMIRA,"(20, 25]",1.0,150060.0
957,ALTAMIRA,"(25, 30]",3.0,150060.0
958,ALTAMIRA,"(30, 35]",3.0,150060.0
959,ALTAMIRA,"(35, 40]",11.0,150060.0
960,ALTAMIRA,"(40, 45]",3.0,150060.0
961,ALTAMIRA,"(45, 50]",9.0,150060.0
962,ALTAMIRA,"(50, 55]",9.0,150060.0
963,ALTAMIRA,"(55, 60]",16.0,150060.0
964,ALTAMIRA,"(60, 65]",15.0,150060.0
965,ALTAMIRA,"(65, 70]",33.0,150060.0
966,ALTAMIRA,"(70, 75]",22.0,150060.0
967,ALTAMIRA,"(75, 80]",23.0,150060.0
968,ALTAMIRA,"(80, 99]",41.0,150060.0
969,ALTAMIRA DO PARANA,"(0, 5]",0.0,410045.0
970,ALTAMIRA DO PARANA,"(5, 10]",0.0,410045.0
971,ALTAMIRA DO PARANA,"(10, 15]",0.0,410045.0
972,ALTAMIRA DO PARANA,"(15, 20]",0.0,410045.0
973,ALTAMIRA DO PARANA,"(20, 25]",0.0,410045.0
974,ALTAMIRA DO PARANA,"(25, 30]",0.0,410045.0
975,ALTAMIRA DO PARANA,"(30, 35]",0.0,410045.0
976,ALTAMIRA DO PARANA,"(35, 40]",0.0,410045.0
977,ALTAMIRA DO PARANA,"(40, 45]",0.0,410045.0
978,ALTAMIRA DO PARANA,"(45, 50]",0.0,410045.0
979,ALTAMIRA DO PARANA,"(50, 55]",0.0,410045.0
980,ALTAMIRA DO PARANA,"(55, 60]",0.0,410045.0
